,Date,Open,High,Low,Close,Adj.Close,Volume
1666,1971-06-28,1101.85664366667,1101.85664366667,1101.85664366667,1101.85664366667,1101.85664366667,0.0
1667,1971-06-29,1103.15662633333,1103.15662633333,1103.15662633333,1103.15662633333,1103.15662633333,0.0
1668,1971-06-30,1109.220037,1109.220037,1109.220037,1109.220037,1109.220037,0.0
1669,1971-07-01,1114.26002,1114.26002,1114.26002,1114.26002,1114.26002,0.0
1670,1971-07-02,1113.14332333333,1113.14332333333,1113.14332333333,1113.14332333333,1113.14332333333,0.0
1671,1971-07-05,2630.439941,2630.439941,2630.439941,2630.439941,2630.439941,0.0
1672,1971-07-06,1088.09003433333,1088.09003433333,1088.09003433333,1088.09003433333,1088.09003433333,0.0
1673,1971-07-07,1110.97997766667,1110.97997766667,1110.97997766667,1110.97997766667,1110.97997766667,0.0
1674,1971-07-08,1112.31665533333,1112.31665533333,1112.31665533333,1112.31665533333,1112.31665533333,0.0
1675,1971-07-09,1120.02336633333,1120.02336633333,1120.02336633333,1120.02336633333,1120.02336633333,0.0
1676,1971-07-12,1129.329979,1129.329979,1129.329979,1129.329979,1129.329979,0.0
1677,1971-07-13,1123.143369,1123.143369,1123.143369,1123.143369,1123.143369,0.0
1678,1971-07-14,1125.853363,1125.853363,1125.853363,1125.853363,1125.853363,0.0
1679,1971-07-15,1119.03665133333,1119.03665133333,1119.03665133333,1119.03665133333,1119.03665133333,0.0
1680,1971-07-16,1120.69995866667,1120.69995866667,1120.69995866667,1120.69995866667,1120.69995866667,0.0
1681,1971-07-19,1127.28662366667,1127.28662366667,1127.28662366667,1127.28662366667,1127.28662366667,0.0
1682,1971-07-20,345.9900015,345.9900015,345.9900015,345.9900015,345.9900015,0.0
1683,1971-07-21,1111.619957,1111.619957,1111.619957,1111.619957,1111.619957,0.0
1684,1971-07-22,1119.76001733333,1119.76001733333,1119.76001733333,1119.76001733333,1119.76001733333,0.0
1685,1971-07-23,1120.21671266667,1120.21671266667,1120.21671266667,1120.21671266667,1120.21671266667,0.0
1686,1971-07-26,1120.34668733333,1120.34668733333,1120.34668733333,1120.34668733333,1120.34668733333,0.0
1687,1971-07-27,1119.64332833333,1119.64332833333,1119.64332833333,1119.64332833333,1119.64332833333,0.0
1688,1971-07-28,1118.87332666667,1118.87332666667,1118.87332666667,1118.87332666667,1118.87332666667,0.0
1689,1971-07-29,1116.69665533333,1116.69665533333,1116.69665533333,1116.69665533333,1116.69665533333,0.0
1690,1971-07-30,1108.42003633333,1108.42003633333,1108.42003633333,1108.42003633333,1108.42003633333,0.0
1691,1971-08-02,1102.32996633333,1102.32996633333,1102.32996633333,1102.32996633333,1102.32996633333,0.0
1692,1971-08-03,1098.82998666667,1098.82998666667,1098.82998666667,1098.82998666667,1098.82998666667,0.0
1693,1971-08-04,1093.86669666667,1093.86669666667,1093.86669666667,1093.86669666667,1093.86669666667,0.0
1694,1971-08-05,1095.56663533333,1095.56663533333,1095.56663533333,1095.56663533333,1095.56663533333,0.0
1695,1971-08-06,1100.96001166667,1100.96001166667,1100.96001166667,1100.96001166667,1100.96001166667,0.0
1696,1971-08-09,1115.89667,1115.89667,1115.89667,1115.89667,1115.89667,0.0
1697,1971-08-10,1113.13996133333,1113.13996133333,1113.13996133333,1113.13996133333,1113.13996133333,0.0
1698,1971-08-11,1118.79998266667,1118.79998266667,1118.79998266667,1118.79998266667,1118.79998266667,0.0
1699,1971-08-12,1123.60995733333,1123.60995733333,1123.60995733333,1123.60995733333,1123.60995733333,0.0
1700,1971-08-13,1130.79335533333,1130.79335533333,1130.79335533333,1130.79335533333,1130.79335533333,0.0
1701,1971-08-16,1072.13666266667,1072.13666266667,1072.13666266667,1072.13666266667,1072.13666266667,0.0
1702,1971-08-17,1044.72001366667,1044.72001366667,1044.72001366667,1044.72001366667,1044.72001366667,0.0
1703,1971-08-18,1004.42001833333,1004.42001833333,1004.42001833333,1004.42001833333,1004.42001833333,0.0
1704,1971-08-19,957.369972,957.369972,957.369972,957.369972,957.369972,0.0
1705,1971-08-20,988.923294,988.923294,988.923294,988.923294,988.923294,0.0
1706,1971-08-23,950.780006333333,950.780006333333,950.780006333333,950.780006333333,950.780006333333,0.0
1707,1971-08-24,952.473355333333,952.473355333333,952.473355333333,952.473355333333,952.473355333333,0.0
1708,1971-08-25,976.389961,976.389961,976.389961,976.389961,976.389961,0.0
1709,1971-08-26,992.330027333333,992.330027333333,992.330027333333,992.330027333333,992.330027333333,0.0
1710,1971-08-27,987.846644,987.846644,987.846644,987.846644,987.846644,0.0
1711,1971-08-30,998.093294666667,998.093294666667,998.093294666667,998.093294666667,998.093294666667,0.0
1712,1971-08-31,994.763351666667,994.763351666667,994.763351666667,994.763351666667,994.763351666667,0.0
1713,1971-09-01,1011.893344,1011.893344,1011.893344,1011.893344,1011.893344,0.0
1714,1971-09-02,1013.91000633333,1013.91000633333,1013.91000633333,1013.91000633333,1013.91000633333,0.0
1715,1971-09-03,1015.09335066667,1015.09335066667,1015.09335066667,1015.09335066667,1015.09335066667,0.0
1716,1971-09-06,2365.580078,2365.580078,2365.580078,2365.580078,2365.580078,0.0
1717,1971-09-07,1014.583323,1014.583323,1014.583323,1014.583323,1014.583323,0.0
1718,1971-09-08,1009.55000333333,1009.55000333333,1009.55000333333,1009.55000333333,1009.55000333333,0.0
1719,1971-09-09,1013.776657,1013.776657,1013.776657,1013.776657,1013.776657,0.0
1720,1971-09-10,1006.563339,1006.563339,1006.563339,1006.563339,1006.563339,0.0
1721,1971-09-13,1015.64663666667,1015.64663666667,1015.64663666667,1015.64663666667,1015.64663666667,0.0
1722,1971-09-14,1018.51663466667,1018.51663466667,1018.51663466667,1018.51663466667,1018.51663466667,0.0
1723,1971-09-15,346.5200005,346.5200005,346.5200005,346.5200005,346.5200005,0.0
1724,1971-09-16,1013.14336166667,1013.14336166667,1013.14336166667,1013.14336166667,1013.14336166667,0.0
1725,1971-09-17,1015.500028,1015.500028,1015.500028,1015.500028,1015.500028,0.0
1726,1971-09-20,1023.113345,1023.113345,1023.113345,1023.113345,1023.113345,0.0
1727,1971-09-21,1021.10333,1021.10333,1021.10333,1021.10333,1021.10333,0.0
1728,1971-09-22,1015.09002933333,1015.09002933333,1015.09002933333,1015.09002933333,1015.09002933333,0.0
1729,1971-09-23,341.845009,341.845009,341.845009,341.845009,341.845009,0.0
1730,1971-09-24,1015.52664933333,1015.52664933333,1015.52664933333,1015.52664933333,1015.52664933333,0.0
1731,1971-09-27,1010.23331966667,1010.23331966667,1010.23331966667,1010.23331966667,1010.23331966667,0.0
1732,1971-09-28,1024.59002433333,1024.59002433333,1024.59002433333,1024.59002433333,1024.59002433333,0.0
1733,1971-09-29,1033.59670733333,1033.59670733333,1033.59670733333,1033.59670733333,1033.59670733333,0.0
1734,1971-09-30,1037.24999,1037.24999,1037.24999,1037.24999,1037.24999,0.0
1735,1971-10-01,1038.95002766667,1038.95002766667,1038.95002766667,1038.95002766667,1038.95002766667,0.0
1736,1971-10-04,1034.01663433333,1034.01663433333,1034.01663433333,1034.01663433333,1034.01663433333,0.0
1737,1971-10-05,1032.21336133333,1032.21336133333,1032.21336133333,1032.21336133333,1032.21336133333,0.0
1738,1971-10-06,1031.92999533333,1031.92999533333,1031.92999533333,1031.92999533333,1031.92999533333,0.0
1739,1971-10-07,1032.356636,1032.356636,1032.356636,1032.356636,1032.356636,0.0
1740,1971-10-08,1021.379987,1021.379987,1021.379987,1021.379987,1021.379987,0.0
1741,1971-10-11,345.1800115,345.1800115,345.1800115,345.1800115,345.1800115,0.0
1742,1971-10-12,1015.093374,1015.093374,1015.093374,1015.093374,1015.093374,0.0
1743,1971-10-13,1000.79998766667,1000.79998766667,1000.79998766667,1000.79998766667,1000.79998766667,0.0
1744,1971-10-14,996.523379,996.523379,996.523379,996.523379,996.523379,0.0
1745,1971-10-15,978.719978,978.719978,978.719978,978.719978,978.719978,0.0
1746,1971-10-18,977.666646666667,977.666646666667,977.666646666667,977.666646666667,977.666646666667,0.0
1747,1971-10-19,967.583356333333,967.583356333333,967.583356333333,967.583356333333,967.583356333333,0.0
1748,1971-10-20,964.216669666667,964.216669666667,964.216669666667,964.216669666667,964.216669666667,0.0
1749,1971-10-21,968.626653,968.626653,968.626653,968.626653,968.626653,0.0
1750,1971-10-22,974.940007666667,974.940007666667,974.940007666667,974.940007666667,974.940007666667,0.0
1751,1971-10-25,972.053311666667,972.053311666667,972.053311666667,972.053311666667,972.053311666667,0.0
1752,1971-10-26,965.336629333333,965.336629333333,965.336629333333,965.336629333333,965.336629333333,0.0
1753,1971-10-27,960.450022666667,960.450022666667,960.450022666667,960.450022666667,960.450022666667,0.0
1754,1971-10-28,968.746683666667,968.746683666667,968.746683666667,968.746683666667,968.746683666667,0.0
1755,1971-10-29,978.043322,978.043322,978.043322,978.043322,978.043322,0.0
1756,1971-11-01,975.053344666667,975.053344666667,975.053344666667,975.053344666667,975.053344666667,0.0
1757,1971-11-02,967.529976,967.529976,967.529976,967.529976,967.529976,0.0
1758,1971-11-03,329.2700155,329.2700155,329.2700155,329.2700155,329.2700155,0.0
1759,1971-11-04,962.590006666667,962.590006666667,962.590006666667,962.590006666667,962.590006666667,0.0
1760,1971-11-05,963.700045,963.700045,963.700045,963.700045,963.700045,0.0
1761,1971-11-08,964.256655333333,964.256655333333,964.256655333333,964.256655333333,964.256655333333,0.0
1762,1971-11-09,969.809987333333,969.809987333333,969.809987333333,969.809987333333,969.809987333333,0.0
1763,1971-11-10,977.483322333333,977.483322333333,977.483322333333,977.483322333333,977.483322333333,0.0
1764,1971-11-11,979.963341,979.963341,979.963341,979.963341,979.963341,0.0
1765,1971-11-12,983.133351666667,983.133351666667,983.133351666667,983.133351666667,983.133351666667,0.0
1766,1971-11-15,989.449971666667,989.449971666667,989.449971666667,989.449971666667,989.449971666667,0.0
1767,1971-11-16,990.293347666667,990.293347666667,990.293347666667,990.293347666667,990.293347666667,0.0
1768,1971-11-17,1005.47999566667,1005.47999566667,1005.47999566667,1005.47999566667,1005.47999566667,0.0
1769,1971-11-18,1010.75663233333,1010.75663233333,1010.75663233333,1010.75663233333,1010.75663233333,0.0
1770,1971-11-19,1005.13333633333,1005.13333633333,1005.13333633333,1005.13333633333,1005.13333633333,0.0
1771,1971-11-22,1012.756701,1012.756701,1012.756701,1012.756701,1012.756701,0.0
1772,1971-11-23,312.38501,312.38501,312.38501,312.38501,312.38501,0.0
1773,1971-11-24,1010.09331533333,1010.09331533333,1010.09331533333,1010.09331533333,1010.09331533333,0.0
1774,1971-11-25,2418.679932,2418.679932,2418.679932,2418.679932,2418.679932,0.0
1775,1971-11-26,1016.700007,1016.700007,1016.700007,1016.700007,1016.700007,0.0
1776,1971-11-29,1032.683324,1032.683324,1032.683324,1032.683324,1032.683324,0.0
1777,1971-11-30,1031.606659,1031.606659,1031.606659,1031.606659,1031.606659,0.0
1778,1971-12-01,1039.44667566667,1039.44667566667,1039.44667566667,1039.44667566667,1039.44667566667,0.0
1779,1971-12-02,1048.650017,1048.650017,1048.650017,1048.650017,1048.650017,0.0
1780,1971-12-03,1038.213356,1038.213356,1038.213356,1038.213356,1038.213356,0.0
1781,1971-12-06,1048.55998233333,1048.55998233333,1048.55998233333,1048.55998233333,1048.55998233333,0.0
1782,1971-12-07,1051.51332333333,1051.51332333333,1051.51332333333,1051.51332333333,1051.51332333333,0.0
1783,1971-12-08,1042.53997033333,1042.53997033333,1042.53997033333,1042.53997033333,1042.53997033333,0.0
1784,1971-12-09,1050.70663466667,1050.70663466667,1050.70663466667,1050.70663466667,1050.70663466667,0.0
1785,1971-12-10,1054.05332466667,1054.05332466667,1054.05332466667,1054.05332466667,1054.05332466667,0.0
1786,1971-12-13,1059.62332166667,1059.62332166667,1059.62332166667,1059.62332166667,1059.62332166667,0.0
1787,1971-12-14,1056.913348,1056.913348,1056.913348,1056.913348,1056.913348,0.0
1788,1971-12-15,1058.66000866667,1058.66000866667,1058.66000866667,1058.66000866667,1058.66000866667,0.0
1789,1971-12-16,1053.400042,1053.400042,1053.400042,1053.400042,1053.400042,0.0
1790,1971-12-17,1058.56999966667,1058.56999966667,1058.56999966667,1058.56999966667,1058.56999966667,0.0
1791,1971-12-20,1063.81003833333,1063.81003833333,1063.81003833333,1063.81003833333,1063.81003833333,0.0
1792,1971-12-21,1086.52334333333,1086.52334333333,1086.52334333333,1086.52334333333,1086.52334333333,0.0
1793,1971-12-22,1096.316701,1096.316701,1096.316701,1096.316701,1096.316701,0.0
1794,1971-12-23,350.0249935,350.0249935,350.0249935,350.0249935,350.0249935,0.0
1795,1971-12-24,2658.709961,2658.709961,2658.709961,2658.709961,2658.709961,0.0
1796,1971-12-27,1131.41666166667,1131.41666166667,1131.41666166667,1131.41666166667,1131.41666166667,0.0
1797,1971-12-28,1140.11332433333,1140.11332433333,1140.11332433333,1140.11332433333,1140.11332433333,0.0
1798,1971-12-29,1140.959999,1140.959999,1140.959999,1140.959999,1140.959999,0.0
1799,1971-12-30,1140.39000433333,1140.39000433333,1140.39000433333,1140.39000433333,1140.39000433333,0.0
1800,1971-12-31,355.399998,355.399998,355.399998,355.399998,355.399998,0.0
1801,1972-01-03,354.105,354.105,354.105,354.105,354.105,0.0
1802,1972-01-04,1141.006696,1141.006696,1141.006696,1141.006696,1141.006696,0.0
1803,1972-01-05,1148.363378,1148.363378,1148.363378,1148.363378,1148.363378,0.0
1804,1972-01-06,1158.509959,1158.509959,1158.509959,1158.509959,1158.509959,0.0
1805,1972-01-07,1161.15332533333,1161.15332533333,1161.15332533333,1161.15332533333,1161.15332533333,0.0
1806,1972-01-10,360.299999,360.299999,360.299999,360.299999,360.299999,0.0
1807,1972-01-11,1164.36337766667,1164.36337766667,1164.36337766667,1164.36337766667,1164.36337766667,0.0
1808,1972-01-12,1174.296664,1174.296664,1174.296664,1174.296664,1174.296664,0.0
1809,1972-01-13,1177.39669266667,1177.39669266667,1177.39669266667,1177.39669266667,1177.39669266667,0.0
1810,1972-01-14,1181.76668533333,1181.76668533333,1181.76668533333,1181.76668533333,1181.76668533333,0.0
1811,1972-01-17,1174.50000233333,1174.50000233333,1174.50000233333,1174.50000233333,1174.50000233333,0.0
1812,1972-01-18,1177.449982,1177.449982,1177.449982,1177.449982,1177.449982,0.0
1813,1972-01-19,1182.24665833333,1182.24665833333,1182.24665833333,1182.24665833333,1182.24665833333,0.0
1814,1972-01-20,1188.72336566667,1188.72336566667,1188.72336566667,1188.72336566667,1188.72336566667,0.0
1815,1972-01-21,1182.19335166667,1182.19335166667,1182.19335166667,1182.19335166667,1182.19335166667,0.0
1816,1972-01-24,1172.273359,1172.273359,1172.273359,1172.273359,1172.273359,0.0
1817,1972-01-25,1177.29995233333,1177.29995233333,1177.29995233333,1177.29995233333,1177.29995233333,0.0
1818,1972-01-26,1183.183304,1183.183304,1183.183304,1183.183304,1183.183304,0.0
1819,1972-01-27,1187.71000433333,1187.71000433333,1187.71000433333,1187.71000433333,1187.71000433333,0.0
1820,1972-01-28,1197.26330533333,1197.26330533333,1197.26330533333,1197.26330533333,1197.26330533333,0.0
1821,1972-01-31,1195.19334166667,1195.19334166667,1195.19334166667,1195.19334166667,1195.19334166667,0.0
1822,1972-02-01,1194.246699,1194.246699,1194.246699,1194.246699,1194.246699,0.0
1823,1972-02-02,1199.530019,1199.530019,1199.530019,1199.530019,1199.530019,0.0
1824,1972-02-03,1204.853302,1204.853302,1204.853302,1204.853302,1204.853302,0.0
1825,1972-02-04,1198.18668866667,1198.18668866667,1198.18668866667,1198.18668866667,1198.18668866667,0.0
1826,1972-02-07,1206.20999666667,1206.20999666667,1206.20999666667,1206.20999666667,1206.20999666667,0.0
1827,1972-02-08,1208.683357,1208.683357,1208.683357,1208.683357,1208.683357,0.0
1828,1972-02-09,1204.04334533333,1204.04334533333,1204.04334533333,1204.04334533333,1204.04334533333,0.0
1829,1972-02-10,1204.66667933333,1204.66667933333,1204.66667933333,1204.66667933333,1204.66667933333,0.0
1830,1972-02-11,369.8150105,369.8150105,369.8150105,369.8150105,369.8150105,0.0
1831,1972-02-14,1209.04996466667,1209.04996466667,1209.04996466667,1209.04996466667,1209.04996466667,0.0
1832,1972-02-15,1205.29997266667,1205.29997266667,1205.29997266667,1205.29997266667,1205.29997266667,0.0
1833,1972-02-16,1210.683296,1210.683296,1210.683296,1210.683296,1210.683296,0.0
1834,1972-02-17,1225.06335433333,1225.06335433333,1225.06335433333,1225.06335433333,1225.06335433333,0.0
1835,1972-02-18,1224.65664966667,1224.65664966667,1224.65664966667,1224.65664966667,1224.65664966667,0.0
1836,1972-02-21,2959.290039,2959.290039,2959.290039,2959.290039,2959.290039,0.0
1837,1972-02-22,1236.066635,1236.066635,1236.066635,1236.066635,1236.066635,0.0
1838,1972-02-23,1234.50663766667,1234.50663766667,1234.50663766667,1234.50663766667,1234.50663766667,0.0
1839,1972-02-24,1239.55664066667,1239.55664066667,1239.55664066667,1239.55664066667,1239.55664066667,0.0
1840,1972-02-25,1247.90001933333,1247.90001933333,1247.90001933333,1247.90001933333,1247.90001933333,0.0
1841,1972-02-28,1258.79667133333,1258.79667133333,1258.79667133333,1258.79667133333,1258.79667133333,0.0
1842,1972-02-29,1257.916664,1257.916664,1257.916664,1257.916664,1257.916664,0.0
1843,1972-03-01,1256.28001666667,1256.28001666667,1256.28001666667,1256.28001666667,1256.28001666667,0.0
1844,1972-03-02,1260.59997033333,1260.59997033333,1260.59997033333,1260.59997033333,1260.59997033333,0.0
1845,1972-03-03,1259.16328933333,1259.16328933333,1259.16328933333,1259.16328933333,1259.16328933333,0.0
1846,1972-03-06,1265.63333866667,1265.63333866667,1265.63333866667,1265.63333866667,1265.63333866667,0.0
1847,1972-03-07,1269.10670466667,1269.10670466667,1269.10670466667,1269.10670466667,1269.10670466667,0.0
1848,1972-03-08,1270.18331933333,1270.18331933333,1270.18331933333,1270.18331933333,1270.18331933333,0.0
1849,1972-03-09,1266.97000133333,1266.97000133333,1266.97000133333,1266.97000133333,1266.97000133333,0.0
1850,1972-03-10,1264.839971,1264.839971,1264.839971,1264.839971,1264.839971,0.0
1851,1972-03-13,1245.33663933333,1245.33663933333,1245.33663933333,1245.33663933333,1245.33663933333,0.0
1852,1972-03-14,1252.806709,1252.806709,1252.806709,1252.806709,1252.806709,0.0
1853,1972-03-15,1248.126643,1248.126643,1248.126643,1248.126643,1248.126643,0.0
1854,1972-03-16,1257.94668866667,1257.94668866667,1257.94668866667,1257.94668866667,1257.94668866667,0.0
1855,1972-03-17,1262.06998233333,1262.06998233333,1262.06998233333,1262.06998233333,1262.06998233333,0.0
1856,1972-03-20,1261.20331833333,1261.20331833333,1261.20331833333,1261.20331833333,1261.20331833333,0.0
1857,1972-03-21,376.535015,376.535015,376.535015,376.535015,376.535015,0.0
1858,1972-03-22,1268.496689,1268.496689,1268.496689,1268.496689,1268.496689,0.0
1859,1972-03-23,1276.333351,1276.333351,1276.333351,1276.333351,1276.333351,0.0
1860,1972-03-24,1277.90666166667,1277.90666166667,1277.90666166667,1277.90666166667,1277.90666166667,0.0
1861,1972-03-27,1287.20332833333,1287.20332833333,1287.20332833333,1287.20332833333,1287.20332833333,0.0
1862,1972-03-28,1288.723297,1288.723297,1288.723297,1288.723297,1288.723297,0.0
1863,1972-03-29,1299.64000466667,1299.64000466667,1299.64000466667,1299.64000466667,1299.64000466667,0.0
1864,1972-03-30,1301.78663633333,1301.78663633333,1301.78663633333,1301.78663633333,1301.78663633333,0.0
1865,1972-03-31,3187.620117,3187.620117,3187.620117,3187.620117,3187.620117,0.0
1866,1972-04-03,1316.06671166667,1316.06671166667,1316.06671166667,1316.06671166667,1316.06671166667,0.0
1867,1972-04-04,1317.540029,1317.540029,1317.540029,1317.540029,1317.540029,0.0
1868,1972-04-05,1319.74336733333,1319.74336733333,1319.74336733333,1319.74336733333,1319.74336733333,0.0
1869,1972-04-06,1320.933375,1320.933375,1320.933375,1320.933375,1320.933375,0.0
1870,1972-04-07,1321.75338233333,1321.75338233333,1321.75338233333,1321.75338233333,1321.75338233333,0.0
1871,1972-04-10,1321.39003,1321.39003,1321.39003,1321.39003,1321.39003,0.0
1872,1972-04-11,1322.40003433333,1322.40003433333,1322.40003433333,1322.40003433333,1322.40003433333,0.0
1873,1972-04-12,1323.410039,1323.410039,1323.410039,1323.410039,1323.410039,0.0
1874,1972-04-13,1322.84336366667,1322.84336366667,1322.84336366667,1322.84336366667,1322.84336366667,0.0
1875,1972-04-14,1323.15338133333,1323.15338133333,1323.15338133333,1323.15338133333,1323.15338133333,0.0
1876,1972-04-17,1322.57670566667,1322.57670566667,1322.57670566667,1322.57670566667,1322.57670566667,0.0
1877,1972-04-18,1323.08670033333,1323.08670033333,1323.08670033333,1323.08670033333,1323.08670033333,0.0
1878,1972-04-19,1321.41337066667,1321.41337066667,1321.41337066667,1321.41337066667,1321.41337066667,0.0
1879,1972-04-20,1321.120041,1321.120041,1321.120041,1321.120041,1321.120041,0.0
1880,1972-04-21,1320.89003,1320.89003,1320.89003,1320.89003,1320.89003,0.0
1881,1972-04-24,1319.18004366667,1319.18004366667,1319.18004366667,1319.18004366667,1319.18004366667,0.0
1882,1972-04-25,1316.746714,1316.746714,1316.746714,1316.746714,1316.746714,0.0
1883,1972-04-26,1316.316696,1316.316696,1316.316696,1316.316696,1316.316696,0.0
1884,1972-04-27,1316.59337866667,1316.59337866667,1316.59337866667,1316.59337866667,1316.59337866667,0.0
1885,1972-04-28,1317.790034,1317.790034,1317.790034,1317.790034,1317.790034,0.0
1886,1972-05-01,1370.74996966667,1370.74996966667,1370.74996966667,1370.74996966667,1370.74996966667,0.0
1887,1972-05-02,1371.28996766667,1371.28996766667,1371.28996766667,1371.28996766667,1371.28996766667,0.0
1888,1972-05-03,376.30999,376.30999,376.30999,376.30999,376.30999,0.0
1889,1972-05-04,376.9149855,376.9149855,376.9149855,376.9149855,376.9149855,0.0
1890,1972-05-05,378.2250065,378.2250065,378.2250065,378.2250065,378.2250065,0.0
1891,1972-05-08,1371.79335533333,1371.79335533333,1371.79335533333,1371.79335533333,1371.79335533333,0.0
1892,1972-05-09,1361.25664266667,1361.25664266667,1361.25664266667,1361.25664266667,1361.25664266667,0.0
1893,1972-05-10,1368.199964,1368.199964,1368.199964,1368.199964,1368.199964,0.0
1894,1972-05-11,1382.73333233333,1382.73333233333,1382.73333233333,1382.73333233333,1382.73333233333,0.0
1895,1972-05-12,1387.79669166667,1387.79669166667,1387.79669166667,1387.79669166667,1387.79669166667,0.0
1896,1972-05-15,1394.69998133333,1394.69998133333,1394.69998133333,1394.69998133333,1394.69998133333,0.0
1897,1972-05-16,1391.44664033333,1391.44664033333,1391.44664033333,1391.44664033333,1391.44664033333,0.0
1898,1972-05-17,1398.36999,1398.36999,1398.36999,1398.36999,1398.36999,0.0
1899,1972-05-18,1401.07332333333,1401.07332333333,1401.07332333333,1401.07332333333,1401.07332333333,0.0
1900,1972-05-19,1397.61668933333,1397.61668933333,1397.61668933333,1397.61668933333,1397.61668933333,0.0
1901,1972-05-22,1407.58996566667,1407.58996566667,1407.58996566667,1407.58996566667,1407.58996566667,0.0
1902,1972-05-23,1414.99337733333,1414.99337733333,1414.99337733333,1414.99337733333,1414.99337733333,0.0
1903,1972-05-24,1419.16338066667,1419.16338066667,1419.16338066667,1419.16338066667,1419.16338066667,0.0
1904,1972-05-25,1429.413335,1429.413335,1429.413335,1429.413335,1429.413335,0.0
1905,1972-05-26,1439.61663333333,1439.61663333333,1439.61663333333,1439.61663333333,1439.61663333333,0.0
1906,1972-05-29,3572.620117,3572.620117,3572.620117,3572.620117,3572.620117,0.0
1907,1972-05-30,1458.539973,1458.539973,1458.539973,1458.539973,1458.539973,0.0
1908,1972-05-31,1470.59335333333,1470.59335333333,1470.59335333333,1470.59335333333,1470.59335333333,0.0
1909,1972-06-01,1467.92663566667,1467.92663566667,1467.92663566667,1467.92663566667,1467.92663566667,0.0
1910,1972-06-02,1481.71996566667,1481.71996566667,1481.71996566667,1481.71996566667,1481.71996566667,0.0
1911,1972-06-05,1483.60997,1483.60997,1483.60997,1483.60997,1483.60997,0.0
1912,1972-06-06,1472.57334366667,1472.57334366667,1472.57334366667,1472.57334366667,1472.57334366667,0.0
1913,1972-06-07,1473.41335033333,1473.41335033333,1473.41335033333,1473.41335033333,1473.41335033333,0.0
1914,1972-06-08,1476.27667233333,1476.27667233333,1476.27667233333,1476.27667233333,1476.27667233333,0.0
1915,1972-06-09,1457.973348,1457.973348,1457.973348,1457.973348,1457.973348,0.0
1916,1972-06-12,1469.93670666667,1469.93670666667,1469.93670666667,1469.93670666667,1469.93670666667,0.0
1917,1972-06-13,1469.79334533333,1469.79334533333,1469.79334533333,1469.79334533333,1469.79334533333,0.0
1918,1972-06-14,1469.13671366667,1469.13671366667,1469.13671366667,1469.13671366667,1469.13671366667,0.0
1919,1972-06-15,1478.753362,1478.753362,1478.753362,1478.753362,1478.753362,0.0
1920,1972-06-16,1482.30333466667,1482.30333466667,1482.30333466667,1482.30333466667,1482.30333466667,0.0
1921,1972-06-19,1495.61994966667,1495.61994966667,1495.61994966667,1495.61994966667,1495.61994966667,0.0
1922,1972-06-20,1495.10998533333,1495.10998533333,1495.10998533333,1495.10998533333,1495.10998533333,0.0
1923,1972-06-21,1494.846639,1494.846639,1494.846639,1494.846639,1494.846639,0.0
1924,1972-06-22,1484.666692,1484.666692,1484.666692,1484.666692,1484.666692,0.0
1925,1972-06-23,1475.546641,1475.546641,1475.546641,1475.546641,1475.546641,0.0
1926,1972-06-26,1375.88663766667,1375.88663766667,1375.88663766667,1375.88663766667,1375.88663766667,0.0
1927,1972-06-27,1435.64331533333,1435.64331533333,1435.64331533333,1435.64331533333,1435.64331533333,0.0
1928,1972-06-28,1455.61669433333,1455.61669433333,1455.61669433333,1455.61669433333,1455.61669433333,0.0
1929,1972-06-29,1474.953359,1474.953359,1474.953359,1474.953359,1474.953359,0.0
1930,1972-06-30,1489.30331933333,1489.30331933333,1489.30331933333,1489.30331933333,1489.30331933333,0.0
1931,1972-07-03,1503.71668466667,1503.71668466667,1503.71668466667,1503.71668466667,1503.71668466667,0.0
1932,1972-07-04,3722.77002,3722.77002,3722.77002,3722.77002,3722.77002,0.0
1933,1972-07-05,1469.833303,1469.833303,1469.833303,1469.833303,1469.833303,0.0
1934,1972-07-06,1484.163315,1484.163315,1484.163315,1484.163315,1484.163315,0.0
1935,1972-07-07,1487.60668966667,1487.60668966667,1487.60668966667,1487.60668966667,1487.60668966667,0.0
1936,1972-07-10,1491.370005,1491.370005,1491.370005,1491.370005,1491.370005,0.0
1937,1972-07-11,1492.546702,1492.546702,1492.546702,1492.546702,1492.546702,0.0
1938,1972-07-12,1487.49670933333,1487.49670933333,1487.49670933333,1487.49670933333,1487.49670933333,0.0
1939,1972-07-13,1487.553355,1487.553355,1487.553355,1487.553355,1487.553355,0.0
1940,1972-07-14,1493.64666766667,1493.64666766667,1493.64666766667,1493.64666766667,1493.64666766667,0.0
1941,1972-07-17,1480.26669333333,1480.26669333333,1480.26669333333,1480.26669333333,1480.26669333333,0.0
1942,1972-07-18,1489.21002966667,1489.21002966667,1489.21002966667,1489.21002966667,1489.21002966667,0.0
1943,1972-07-19,1502.70665733333,1502.70665733333,1502.70665733333,1502.70665733333,1502.70665733333,0.0
1944,1972-07-20,372.4049835,372.4049835,372.4049835,372.4049835,372.4049835,0.0
1945,1972-07-21,1518.97995733333,1518.97995733333,1518.97995733333,1518.97995733333,1518.97995733333,0.0
1946,1972-07-24,1524.37003066667,1524.37003066667,1524.37003066667,1524.37003066667,1524.37003066667,0.0
1947,1972-07-25,1531.11664833333,1531.11664833333,1531.11664833333,1531.11664833333,1531.11664833333,0.0
